Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_32610,USER_4169,137.82,ATM Withdrawal,2023-07-21 13:21:00,57641.46,Mobile,Tokyo,Groceries,0,1,6,306.39,1,Discover,63,4273.77,Biometric,0.9881,1,1
TXN_46168,USER_4602,214.51,POS,2023-08-21 15:29:00,67699.44,Tablet,Sydney,Groceries,0,0,7,127.68,4,Visa,171,3158.22,Password,0.7675,0,1
TXN_45417,USER_9551,36.3,Online,2023-10-16 17:41:00,83629.82,Mobile,Sydney,Travel,0,1,10,133.12,4,Discover,130,2627.83,PIN,0.3603,0,1
TXN_4035,USER_7416,35.69,POS,2023-01-28 15:11:00,93835.9,Laptop,New York,Restaurants,0,0,1,173.96,0,Amex,52,2674.81,PIN,0.6306,0,0
TXN_23656,USER_6556,11.42,Bank Transfer,2023-04-27 01:18:00,32856.52,Tablet,Mumbai,Groceries,0,0,8,435.42,3,Discover,78,1760.09,Password,0.7925,1,0
TXN_19012,USER_3673,229.69,ATM Withdrawal,2023-11-24 14:08:00,50596.01,Laptop,Mumbai,Restaurants,0,1,14,367.27,0,Mastercard,39,1478.26,OTP,0.8556,0,1
TXN_44033,USER_3262,24.02,Bank Transfer,2023-06-23 06:15:00,28964.96,Mobile,Mumbai,Restaurants,0,0,13,311.48,0,Amex,189,1455.84,Password,0.4683,1,0
TXN_399,USER_7905,8.4,POS,2023-10-25 11:12:00,21838.07,Tablet,New York,Groceries,0,0,9,348.69,4,Amex,80,1222.17,Biometric,0.4347,0,1
TXN_28160,USER_5436,19.16,Bank Transfer,2023-10-04 06:33:00,3107.71,Mobile,Sydney,Electronics,0,0,2,258.98,4,Amex,78,4652.31,Biometric,0.2619,0,1
TXN_17436,USER_8407,17.74,ATM Withdrawal,2023-01-01 11:37:00,17004.59,Mobile,Tokyo,Travel,0,0,1,263.48,0,Discover,187,2470.97,Biometric,0.7275,0,0
TXN_41095,USER_7933,165.96,POS,2023-04-18 00:09:00,83464.41,Tablet,London,Groceries,1,0,8,217.95,2,Discover,128,3606.46,Biometric,0.259,1,0
TXN_22494,USER_2519,284.43,ATM Withdrawal,2023-08-26 19:42:00,25414.0,Mobile,Sydney,Groceries,0,0,14,317.88,3,Visa,192,2783.53,PIN,0.9789,0,1
TXN_30822,USER_6930,55.8,ATM Withdrawal,2023-07-27 14:10:00,40479.76,Mobile,Mumbai,Electronics,0,0,10,94.05,3,Visa,106,4239.07,Biometric,0.4235,0,0
TXN_20050,USER_8985,98.06,POS,2023-02-10 17:39:00,46431.13,Laptop,New York,Travel,0,0,6,337.57,2,Amex,56,3165.59,OTP,0.2713,0,0
TXN_40022,USER_1283,41.8,Bank Transfer,2023-09-18 11:56:00,49642.61,Laptop,London,Groceries,0,0,2,135.04,2,Amex,220,1831.17,OTP,0.5145,0,0
TXN_12759,USER_2718,73.68,Online,2023-10-29 11:39:00,18062.39,Mobile,Mumbai,Groceries,0,0,11,86.78,4,Mastercard,211,2262.21,Password,0.9831,1,1
TXN_31166,USER_4614,94.92,ATM Withdrawal,2023-04-09 02:58:00,18821.83,Laptop,Sydney,Travel,0,0,14,118.17,3,Mastercard,29,4973.08,OTP,0.0394,0,0
TXN_6467,USER_4215,140.17,Bank Transfer,2023-10-25 07:30:00,20568.73,Mobile,London,Groceries,0,0,9,360.43,3,Amex,35,891.37,Password,0.6653,0,0
TXN_32237,USER_2613,46.69,Online,2023-07-05 18:39:00,82166.28,Mobile,Mumbai,Clothing,0,0,9,270.59,1,Visa,185,417.07,Biometric,0.1481,0,0
TXN_1372,USER_4342,90.57,Online,2023-03-10 21:55:00,39546.15,Laptop,Sydney,Groceries,0,0,12,410.95,0,Mastercard,80,2242.77,PIN,0.4437,1,0
TXN_38358,USER_7193,31.16,ATM Withdrawal,2023-08-04 23:46:00,68930.3,Laptop,New York,Restaurants,0,0,3,282.86,3,Mastercard,174,2622.77,Password,0.9269,0,1
TXN_926,USER_4797,24.58,Online,2023-04-02 20:01:00,55787.19,Mobile,Tokyo,Electronics,0,0,9,255.72,1,Amex,78,630.56,PIN,0.974,0,1
TXN_35817,USER_4329,44.56,POS,2023-06-26 05:23:00,64751.94,Mobile,New York,Restaurants,0,0,8,256.09,4,Discover,25,3025.06,Password,0.1718,0,1
TXN_10115,USER_1642,172.38,ATM Withdrawal,2023-07-03 15:43:00,51479.22,Tablet,Mumbai,Electronics,0,0,14,268.45,1,Discover,86,515.72,OTP,0.1303,0,0
TXN_8318,USER_3708,168.62,POS,2023-02-12 02:24:00,82625.3,Tablet,Mumbai,Groceries,0,0,3,436.82,4,Discover,85,4539.96,Biometric,0.9439,1,1
TXN_26072,USER_5540,166.93,Online,2023-04-09 07:08:00,22092.01,Tablet,Tokyo,Groceries,0,0,9,495.65,3,Visa,63,2753.31,OTP,0.8487,0,0
TXN_29729,USER_2878,36.25,ATM Withdrawal,2023-06-12 23:28:00,41134.41,Mobile,New York,Clothing,0,0,1,226.93,3,Mastercard,49,4921.48,Password,0.2153,1,0
TXN_9625,USER_4955,36.27,Bank Transfer,2023-04-02 19:25:00,11212.58,Tablet,Mumbai,Groceries,0,1,10,269.87,2,Discover,153,4323.53,Biometric,0.5544,1,0
TXN_3785,USER_1917,131.73,Bank Transfer,2023-04-16 13:30:00,14831.0,Mobile,Tokyo,Electronics,0,0,9,435.36,1,Amex,196,2266.5,OTP,0.5288,0,0
TXN_20885,USER_9367,53.26,POS,2023-01-08 17:44:00,78022.72,Mobile,Sydney,Electronics,0,1,9,161.05,4,Amex,149,2038.37,OTP,0.4936,0,1
TXN_6904,USER_7519,81.58,Online,2023-07-25 12:12:00,16877.04,Laptop,Sydney,Restaurants,0,0,1,186.01,0,Amex,227,3850.89,Biometric,0.8462,1,0
TXN_6478,USER_6544,57.34,Online,2023-05-21 16:45:00,98208.03,Tablet,Tokyo,Travel,0,0,4,489.36,0,Discover,151,1467.72,Biometric,0.4033,0,0
TXN_27148,USER_5876,41.18,Online,2023-09-10 19:45:00,30617.96,Tablet,Sydney,Restaurants,0,0,10,408.13,2,Mastercard,32,3655.85,PIN,0.4423,1,0
TXN_33657,USER_9174,166.22,ATM Withdrawal,2023-08-25 00:18:00,60388.41,Mobile,New York,Travel,0,0,10,327.72,4,Amex,235,3419.15,PIN,0.9147,1,1
TXN_38899,USER_5301,118.31,Online,2023-01-22 16:07:00,40351.5,Mobile,Mumbai,Restaurants,0,0,3,26.15,2,Discover,87,1950.34,Password,0.4683,0,0
TXN_26816,USER_7825,78.42,Online,2023-11-02 22:41:00,37543.66,Laptop,New York,Clothing,1,0,10,357.9,1,Visa,82,1091.11,OTP,0.6838,1,0
TXN_35546,USER_9499,65.41,Bank Transfer,2023-08-04 13:04:00,20774.52,Laptop,London,Travel,0,0,10,192.4,0,Mastercard,166,2971.64,OTP,0.6694,1,0
TXN_41571,USER_8841,157.93,ATM Withdrawal,2023-07-27 12:06:00,74217.5,Mobile,London,Restaurants,0,0,14,43.49,3,Mastercard,229,4077.97,Biometric,0.0987,0,0
TXN_24447,USER_8902,170.23,Online,2023-01-23 04:46:00,4470.95,Tablet,New York,Restaurants,0,0,2,250.83,4,Amex,88,1045.59,Biometric,0.9501,0,1
TXN_30245,USER_6349,130.43,Bank Transfer,2023-06-29 06:32:00,54698.38,Laptop,Tokyo,Groceries,0,0,5,331.2,3,Discover,61,4030.35,Password,0.9108,1,1
TXN_22557,USER_6950,82.74,ATM Withdrawal,2023-11-04 19:25:00,67865.71,Mobile,Tokyo,Restaurants,0,0,14,399.19,4,Mastercard,129,1550.39,OTP,0.5614,0,1
TXN_45578,USER_4093,127.17,POS,2023-03-19 03:42:00,3130.59,Tablet,Tokyo,Groceries,0,0,2,333.24,4,Visa,59,2169.8,PIN,0.1786,0,1
TXN_17735,USER_8527,66.81,ATM Withdrawal,2023-10-27 10:22:00,55534.01,Laptop,Sydney,Groceries,0,0,7,404.69,0,Mastercard,168,256.54,OTP,0.6033,0,0
TXN_25980,USER_7760,11.87,POS,2023-10-07 17:16:00,97035.98,Laptop,London,Restaurants,0,0,13,196.03,1,Mastercard,84,2791.14,OTP,0.446,0,0
TXN_5864,USER_8394,30.21,POS,2023-06-29 19:55:00,62763.98,Mobile,New York,Travel,0,0,8,214.36,1,Visa,171,4946.88,OTP,0.8056,0,0
TXN_6529,USER_2196,4.88,POS,2023-05-27 12:44:00,85690.22,Mobile,Tokyo,Travel,0,0,12,258.52,4,Discover,26,296.73,PIN,0.4054,0,1
TXN_10536,USER_2385,149.81,Bank Transfer,2023-10-07 00:34:00,10371.2,Mobile,New York,Groceries,0,0,4,479.46,0,Visa,101,3496.59,Password,0.8586,0,1
TXN_28212,USER_3109,52.51,POS,2023-03-30 20:05:00,52944.28,Tablet,New York,Travel,0,0,5,350.38,3,Visa,236,3902.75,OTP,0.7411,0,0
TXN_7360,USER_4201,60.05,POS,2023-11-14 22:57:00,43285.63,Mobile,Tokyo,Travel,0,0,11,363.86,0,Visa,60,3098.17,PIN,0.6521,0,0
TXN_38902,USER_9596,39.42,ATM Withdrawal,2023-03-26 10:20:00,15993.36,Laptop,New York,Groceries,0,0,9,342.03,4,Visa,83,1760.21,Biometric,0.0178,0,1
TXN_12510,USER_9168,28.95,POS,2023-08-01 01:22:00,58271.53,Mobile,London,Restaurants,0,0,2,383.6,0,Visa,233,3215.62,Biometric,0.3008,0,0
TXN_10453,USER_9078,74.51,POS,2023-10-11 13:03:00,88585.99,Mobile,Mumbai,Groceries,0,0,10,378.59,2,Visa,81,3714.2,Biometric,0.2383,0,0
TXN_18377,USER_9144,234.66,ATM Withdrawal,2023-10-26 12:07:00,76380.89,Mobile,London,Travel,0,0,1,14.59,3,Mastercard,212,384.6,PIN,0.9927,0,1
TXN_20737,USER_3655,162.2,POS,2023-08-03 01:12:00,1154.86,Mobile,Mumbai,Travel,0,1,14,262.08,1,Visa,184,1354.92,Password,0.6602,1,0
TXN_43335,USER_4552,306.2,Bank Transfer,2023-12-15 02:59:00,26499.33,Laptop,New York,Restaurants,0,1,6,312.6,3,Discover,28,3681.65,Biometric,0.0732,0,0
TXN_8393,USER_8368,78.44,ATM Withdrawal,2023-05-04 08:07:00,10506.62,Laptop,New York,Restaurants,0,0,5,65.89,0,Amex,71,3460.69,Biometric,0.9786,0,1
TXN_21102,USER_1125,166.13,Bank Transfer,2023-08-13 19:29:00,70996.97,Mobile,Sydney,Clothing,1,0,9,22.85,1,Discover,164,2163.34,Biometric,0.8705,0,1
TXN_1162,USER_9901,65.39,Online,2023-11-01 16:23:00,27615.5,Laptop,Mumbai,Clothing,0,0,1,322.93,0,Discover,31,3963.5,PIN,0.8277,0,0
TXN_2531,USER_6002,237.08,POS,2023-10-25 12:32:00,66294.07,Mobile,London,Restaurants,0,0,6,422.71,2,Visa,9,89.48,OTP,0.991,1,1
TXN_7844,USER_5793,57.29,Bank Transfer,2023-02-22 09:13:00,8714.65,Tablet,New York,Travel,0,0,8,96.46,2,Discover,189,45.3,PIN,0.8216,0,0
TXN_26047,USER_2764,39.4,Bank Transfer,2023-04-02 21:11:00,97474.95,Mobile,London,Travel,0,0,11,474.25,0,Mastercard,124,149.29,PIN,0.424,1,0
TXN_39016,USER_7969,194.48,Bank Transfer,2023-09-14 11:27:00,24796.7,Laptop,New York,Clothing,0,0,3,136.15,0,Discover,80,2650.09,Biometric,0.4806,0,0
TXN_41842,USER_3157,45.18,Online,2023-10-28 12:46:00,72600.09,Laptop,London,Clothing,0,0,6,329.05,1,Amex,226,1662.77,OTP,0.4629,0,0
TXN_12702,USER_6942,13.54,Online,2023-07-09 02:53:00,89848.77,Laptop,Sydney,Travel,0,0,5,403.11,0,Discover,234,3704.82,Password,0.4509,1,0
TXN_33512,USER_3029,167.48,Online,2023-01-29 13:18:00,51485.1,Laptop,London,Groceries,0,0,13,422.03,4,Discover,150,4746.35,Password,0.7668,0,1
TXN_19802,USER_7473,78.18,POS,2023-04-22 19:21:00,45850.7,Laptop,London,Restaurants,0,0,10,382.57,1,Mastercard,103,1183.99,PIN,0.1168,0,0
TXN_5751,USER_3415,101.75,POS,2023-08-11 13:35:00,37099.66,Tablet,London,Groceries,0,0,9,336.81,0,Amex,169,1839.61,Biometric,0.497,0,0
TXN_34355,USER_4916,228.26,Online,2023-11-02 11:35:00,77005.54,Mobile,Mumbai,Restaurants,0,0,7,379.18,1,Mastercard,181,2029.43,Password,0.1965,1,0
TXN_30769,USER_1533,74.86,Online,2023-09-05 18:57:00,6384.45,Laptop,Tokyo,Electronics,0,0,3,357.48,2,Mastercard,13,2172.14,Password,0.547,0,0
TXN_36492,USER_5177,108.9,Online,2023-11-10 16:45:00,34152.63,Laptop,London,Clothing,0,1,5,424.12,1,Amex,7,4033.77,PIN,0.276,0,0
TXN_25057,USER_3179,208.56,Bank Transfer,2023-03-25 16:45:00,55994.84,Laptop,Sydney,Restaurants,0,0,12,51.84,2,Mastercard,157,2860.62,OTP,0.8957,1,1
TXN_15821,USER_6650,83.17,Online,2023-09-17 01:40:00,56047.95,Tablet,Tokyo,Travel,0,0,11,364.99,4,Discover,147,2843.17,Password,0.7932,0,1
TXN_28283,USER_7092,110.79,POS,2023-04-28 14:17:00,48023.64,Mobile,New York,Clothing,1,0,10,331.11,1,Visa,106,4736.64,PIN,0.5891,0,0
TXN_13650,USER_9327,263.95,POS,2023-03-16 03:36:00,24572.22,Mobile,London,Clothing,0,0,13,34.01,2,Mastercard,78,3972.09,Password,0.0494,0,0
TXN_40570,USER_8292,7.83,Bank Transfer,2023-06-23 16:01:00,90247.34,Laptop,London,Groceries,1,0,14,427.12,2,Mastercard,50,3025.75,Password,0.495,0,0
TXN_17172,USER_1803,305.79,Bank Transfer,2023-03-25 09:48:00,11118.87,Tablet,Sydney,Groceries,0,0,4,217.29,1,Amex,133,2467.47,Password,0.025,1,0
TXN_12283,USER_4190,23.63,Online,2023-10-11 05:00:00,35651.21,Mobile,Sydney,Groceries,0,0,12,430.88,0,Mastercard,227,2644.38,Biometric,0.9691,0,1
TXN_35460,USER_8302,72.19,ATM Withdrawal,2023-02-17 17:18:00,27601.25,Tablet,London,Clothing,0,0,2,327.41,2,Discover,222,1937.98,PIN,0.9208,1,1
TXN_34059,USER_8773,114.61,Bank Transfer,2023-01-05 17:14:00,55270.45,Tablet,London,Travel,0,0,2,25.57,2,Mastercard,2,2658.47,Password,0.6545,0,0
TXN_35235,USER_8916,59.1,Online,2023-06-22 02:34:00,86287.34,Tablet,New York,Travel,0,0,13,432.18,1,Visa,196,2513.57,OTP,0.368,0,0
TXN_26633,USER_4359,253.63,Bank Transfer,2023-06-20 06:56:00,3613.12,Laptop,Tokyo,Travel,1,0,12,160.1,3,Amex,88,4034.08,Password,0.0207,0,0
TXN_24470,USER_8887,324.19,Online,2023-01-04 14:49:00,5350.66,Tablet,Mumbai,Electronics,0,0,10,172.61,4,Mastercard,179,3934.7,Password,0.8671,0,1
TXN_18415,USER_8923,65.52,Bank Transfer,2023-07-03 22:40:00,13306.67,Laptop,Mumbai,Travel,0,1,8,489.48,3,Amex,128,1587.63,OTP,0.9185,0,1
TXN_18954,USER_1970,28.96,ATM Withdrawal,2023-01-02 01:21:00,80682.86,Laptop,Mumbai,Electronics,0,0,2,361.47,0,Discover,14,3160.47,Password,0.0934,1,0
TXN_37193,USER_1481,40.94,Bank Transfer,2023-01-23 01:27:00,95336.22,Mobile,Tokyo,Groceries,0,0,12,387.65,0,Visa,31,712.84,PIN,0.2636,0,0
TXN_20718,USER_3586,23.08,Online,2023-05-08 02:56:00,89198.08,Tablet,Mumbai,Travel,0,0,8,462.44,4,Amex,74,592.91,PIN,0.4064,0,1
TXN_37400,USER_5734,4.71,ATM Withdrawal,2023-05-02 19:15:00,80981.82,Tablet,London,Travel,0,1,9,113.11,2,Visa,111,4921.44,OTP,0.4207,1,0
TXN_3263,USER_7871,17.92,POS,2023-07-09 03:54:00,55882.33,Mobile,Tokyo,Travel,0,0,13,34.11,3,Visa,65,4973.27,Biometric,0.3905,1,0
TXN_46179,USER_6461,43.87,Bank Transfer,2023-03-12 11:39:00,93992.56,Laptop,London,Travel,0,0,12,97.19,1,Discover,37,2706.46,Password,0.9406,0,1
TXN_31125,USER_4970,174.02,Bank Transfer,2023-04-30 08:35:00,93032.82,Tablet,Mumbai,Travel,0,0,2,250.59,3,Mastercard,142,1785.79,Biometric,0.5662,0,0
TXN_42232,USER_1205,142.69,POS,2023-11-14 00:42:00,85211.15,Laptop,Mumbai,Restaurants,0,1,6,12.83,3,Amex,203,109.68,Biometric,0.4687,1,0
TXN_43713,USER_1323,199.89,POS,2023-01-20 04:41:00,15253.41,Laptop,Tokyo,Restaurants,1,0,6,15.28,0,Mastercard,239,3181.6,Biometric,0.9249,0,1
TXN_7024,USER_9047,77.37,Online,2023-10-04 06:10:00,97021.71,Mobile,Tokyo,Clothing,0,0,1,152.19,4,Visa,140,3634.41,Biometric,0.7385,0,1
TXN_17498,USER_7125,115.13,ATM Withdrawal,2023-03-04 10:19:00,70295.61,Tablet,Sydney,Clothing,0,0,14,186.38,4,Amex,90,3850.82,Biometric,0.9463,0,1
TXN_29712,USER_9083,266.62,POS,2023-09-11 23:39:00,17918.62,Tablet,Mumbai,Clothing,0,0,11,251.79,3,Mastercard,142,3582.43,OTP,0.7004,1,0
TXN_32787,USER_8815,81.39,Bank Transfer,2023-05-19 09:27:00,38499.87,Laptop,London,Clothing,0,0,6,447.86,0,Mastercard,148,2961.67,Biometric,0.0504,0,0
TXN_15107,USER_4086,6.52,POS,2023-09-28 11:19:00,65140.11,Tablet,Sydney,Electronics,0,0,3,326.98,1,Visa,195,2186.66,Password,0.8262,0,0
TXN_2476,USER_8986,119.77,POS,2023-10-03 08:37:00,79648.53,Tablet,Tokyo,Restaurants,0,0,6,329.06,0,Amex,170,2672.32,Biometric,0.7077,0,0
TXN_48077,USER_7097,93.67,POS,2023-09-22 21:40:00,50905.46,Tablet,Mumbai,Groceries,0,0,6,141.75,1,Amex,15,3192.62,OTP,0.8169,0,0
TXN_11348,USER_3646,3.73,Bank Transfer,2023-04-06 12:09:00,55513.18,Mobile,Sydney,Groceries,0,0,7,166.13,2,Mastercard,90,1869.14,OTP,0.2654,1,0
TXN_29034,USER_1043,5.86,Online,2023-02-01 23:30:00,70113.36,Tablet,London,Groceries,0,0,8,430.34,3,Visa,84,1404.55,Password,0.9456,0,1
TXN_1911,USER_2382,34.53,POS,2023-09-21 17:22:00,60999.19,Laptop,Sydney,Electronics,0,0,10,128.42,4,Amex,66,3712.63,Password,0.1294,1,1
TXN_27727,USER_4891,37.01,Bank Transfer,2023-04-18 20:41:00,10087.64,Laptop,Tokyo,Clothing,0,0,9,240.6,0,Visa,69,2834.09,Biometric,0.5429,1,0
TXN_36499,USER_1883,162.05,Online,2023-10-16 10:36:00,79649.43,Laptop,New York,Travel,0,0,9,197.49,2,Amex,28,4752.17,Biometric,0.368,0,0
TXN_42093,USER_6464,21.83,Bank Transfer,2023-11-15 05:20:00,66993.74,Mobile,New York,Restaurants,0,1,11,488.91,0,Mastercard,122,509.56,Password,0.6323,0,0
TXN_49530,USER_2103,13.55,POS,2023-02-09 07:56:00,98828.6,Tablet,London,Clothing,0,0,14,394.35,2,Mastercard,221,2377.83,Password,0.4626,1,0
TXN_27311,USER_1544,22.55,Bank Transfer,2023-05-26 09:24:00,50004.49,Tablet,Mumbai,Electronics,0,0,2,206.55,2,Visa,206,2791.03,Biometric,0.8654,0,1
TXN_14598,USER_1381,33.55,Online,2023-03-29 05:52:00,98921.26,Laptop,Mumbai,Clothing,0,0,5,495.1,2,Mastercard,101,2056.43,Biometric,0.753,1,0
TXN_12074,USER_6902,30.35,ATM Withdrawal,2023-05-26 06:18:00,67553.93,Laptop,Mumbai,Restaurants,0,0,5,204.49,0,Amex,169,4479.5,OTP,0.1903,1,0
TXN_41320,USER_8254,166.12,Online,2023-10-15 01:59:00,82136.36,Laptop,Tokyo,Groceries,0,0,2,490.02,4,Mastercard,192,4661.23,PIN,0.1901,0,1
TXN_28987,USER_5330,25.91,POS,2023-04-28 05:59:00,57907.95,Mobile,Mumbai,Electronics,0,0,1,119.35,1,Mastercard,172,1752.85,Biometric,0.1037,1,0
TXN_2098,USER_4083,113.07,Online,2023-12-15 12:37:00,14183.36,Laptop,Sydney,Electronics,0,0,7,189.65,2,Discover,205,4893.09,OTP,0.2517,1,0
TXN_19533,USER_3313,19.53,POS,2023-08-17 13:30:00,59429.05,Mobile,Mumbai,Electronics,0,0,8,495.76,1,Mastercard,180,2610.01,Biometric,0.2244,0,0
TXN_34939,USER_3750,46.96,POS,2023-11-24 09:56:00,73616.29,Tablet,London,Electronics,0,1,5,193.88,2,Discover,52,380.45,Password,0.1924,0,0
TXN_8023,USER_2193,39.25,ATM Withdrawal,2023-09-11 22:17:00,35241.23,Tablet,New York,Electronics,0,0,5,483.58,0,Discover,223,418.0,Biometric,0.7965,0,0
TXN_13253,USER_9499,82.82,ATM Withdrawal,2023-01-08 02:46:00,39822.47,Tablet,Tokyo,Restaurants,0,0,8,331.54,1,Discover,58,838.43,Biometric,0.9841,1,1
TXN_1985,USER_8340,86.99,Online,2023-11-18 12:53:00,81409.94,Tablet,Sydney,Clothing,0,0,5,453.21,0,Visa,140,2797.47,OTP,0.4583,0,0
TXN_26011,USER_6132,261.25,Online,2023-02-05 07:50:00,96139.55,Laptop,New York,Restaurants,0,1,5,235.26,0,Amex,112,1265.65,Password,0.0975,0,0
TXN_3335,USER_3761,192.17,POS,2023-09-02 19:22:00,35664.83,Mobile,Mumbai,Restaurants,0,0,8,51.69,1,Mastercard,53,2603.45,OTP,0.3046,0,0
TXN_26620,USER_8530,28.15,Online,2023-12-11 02:04:00,72388.78,Laptop,Mumbai,Electronics,0,0,6,201.01,1,Amex,138,4449.35,OTP,0.1053,0,0
TXN_11744,USER_4783,24.94,Bank Transfer,2023-06-09 19:49:00,44686.58,Mobile,Tokyo,Electronics,0,0,2,429.64,0,Discover,7,3499.12,Biometric,0.6353,0,0
TXN_18476,USER_8763,59.24,Bank Transfer,2023-08-02 21:34:00,67760.38,Tablet,New York,Electronics,0,0,6,390.36,1,Visa,171,2991.83,PIN,0.9144,0,1
TXN_47611,USER_8513,99.08,Online,2023-01-06 04:51:00,33576.18,Mobile,London,Restaurants,0,0,4,433.71,0,Discover,151,3580.38,Password,0.5276,0,0
TXN_25536,USER_6049,79.36,POS,2023-03-28 14:30:00,78540.66,Mobile,New York,Groceries,0,0,5,458.35,1,Visa,84,2091.72,PIN,0.4353,0,0
TXN_20864,USER_2944,186.95,POS,2023-08-01 11:03:00,21426.8,Mobile,New York,Groceries,0,1,5,267.38,3,Mastercard,212,497.06,OTP,0.3914,0,0
TXN_43446,USER_6555,41.1,Online,2023-08-03 21:52:00,91602.51,Mobile,Mumbai,Travel,0,0,9,177.47,1,Visa,72,2606.64,Biometric,0.0362,1,0
TXN_8006,USER_2682,21.62,Online,2023-01-29 10:28:00,50759.37,Laptop,London,Clothing,0,0,5,256.83,4,Mastercard,185,2590.39,PIN,0.5813,0,1
TXN_29076,USER_8059,133.71,Online,2023-09-30 04:21:00,64289.65,Tablet,Sydney,Travel,0,0,10,36.23,3,Visa,216,3505.83,PIN,0.0696,0,0
TXN_43720,USER_1723,215.0,POS,2023-01-05 07:03:00,64220.49,Mobile,Mumbai,Groceries,0,0,6,320.8,2,Mastercard,90,1317.13,PIN,0.5216,0,0
TXN_23000,USER_9425,16.14,Online,2023-06-26 20:03:00,98528.15,Tablet,Tokyo,Restaurants,0,0,4,303.74,2,Visa,172,2782.29,OTP,0.6661,0,0
TXN_28193,USER_9139,31.33,ATM Withdrawal,2023-04-02 15:46:00,65233.24,Mobile,London,Restaurants,0,0,10,289.65,0,Visa,11,4173.45,Biometric,0.6082,0,0
TXN_21512,USER_1403,16.8,Bank Transfer,2023-09-29 12:49:00,72436.68,Mobile,Tokyo,Clothing,0,0,9,478.16,1,Amex,202,4088.12,Biometric,0.0132,0,0
TXN_21024,USER_9306,787.24,ATM Withdrawal,2023-01-24 13:50:00,96111.47,Laptop,Tokyo,Electronics,0,0,1,29.78,3,Amex,87,2216.24,OTP,0.135,0,0
TXN_15294,USER_5124,208.52,ATM Withdrawal,2023-12-10 22:52:00,63771.51,Tablet,Mumbai,Electronics,0,0,10,241.92,1,Amex,85,252.57,PIN,0.6371,1,0
TXN_11661,USER_3088,143.02,POS,2023-12-23 21:26:00,83078.13,Laptop,Sydney,Electronics,0,0,14,95.56,0,Discover,9,1119.67,Biometric,0.2513,0,0
TXN_31718,USER_2686,63.78,Bank Transfer,2023-03-23 01:34:00,92698.96,Laptop,Mumbai,Restaurants,0,0,13,137.92,0,Discover,38,4291.96,PIN,0.9316,1,1
TXN_42115,USER_9928,206.48,POS,2023-06-07 04:56:00,73651.5,Tablet,London,Travel,0,1,4,200.55,3,Mastercard,134,2771.9,OTP,0.6483,0,0
TXN_28241,USER_5462,260.11,Online,2023-06-01 00:01:00,95952.61,Tablet,New York,Clothing,0,0,6,106.24,4,Visa,99,26.58,Password,0.0647,0,1
TXN_43151,USER_3847,0.19,Online,2023-09-30 04:30:00,97479.13,Mobile,Mumbai,Groceries,0,1,6,218.67,4,Visa,192,620.07,Password,0.9225,0,1
TXN_9694,USER_7341,79.9,ATM Withdrawal,2023-07-08 04:13:00,18182.25,Mobile,London,Restaurants,0,0,1,325.57,1,Discover,101,168.19,Biometric,0.2597,0,0
TXN_25565,USER_8410,13.96,Online,2023-11-19 04:16:00,78347.64,Mobile,Tokyo,Groceries,0,0,4,105.92,2,Amex,165,3070.28,PIN,0.1224,0,0
TXN_34444,USER_5701,10.16,ATM Withdrawal,2023-07-20 10:48:00,75488.25,Laptop,Sydney,Restaurants,0,1,1,234.32,4,Discover,190,2096.99,Biometric,0.4718,0,1
TXN_14109,USER_1982,164.7,POS,2023-09-16 07:42:00,3257.12,Tablet,Tokyo,Clothing,0,0,10,15.22,4,Amex,1,3998.54,PIN,0.5538,1,1
TXN_12958,USER_5488,36.63,Bank Transfer,2023-08-30 16:03:00,93336.34,Tablet,Tokyo,Electronics,0,1,5,312.8,1,Discover,21,3292.78,Password,0.1202,0,0
TXN_23314,USER_4651,441.53,Bank Transfer,2023-05-15 01:54:00,95035.59,Mobile,Tokyo,Travel,0,0,10,100.42,4,Amex,186,2597.32,Password,0.7514,1,1
TXN_17926,USER_5403,66.63,POS,2023-12-08 05:10:00,95490.32,Mobile,London,Restaurants,0,1,4,213.8,3,Amex,110,1948.98,Password,0.735,0,0
TXN_20413,USER_3151,15.45,Bank Transfer,2023-05-17 19:35:00,67254.33,Tablet,Mumbai,Clothing,0,0,2,367.88,0,Discover,157,3653.38,Biometric,0.8596,0,1
TXN_22458,USER_4075,26.75,ATM Withdrawal,2023-12-02 03:10:00,60044.48,Laptop,Tokyo,Electronics,1,0,1,146.46,1,Visa,182,258.96,Biometric,0.5326,1,0
TXN_44362,USER_7166,39.89,ATM Withdrawal,2023-11-05 01:26:00,6402.87,Tablet,Mumbai,Groceries,0,0,14,29.17,4,Discover,77,3640.09,Biometric,0.7372,0,1
TXN_5676,USER_2008,130.12,POS,2023-01-26 17:34:00,4168.53,Tablet,New York,Restaurants,0,0,13,141.68,4,Visa,121,326.07,Biometric,0.4868,0,1
TXN_43366,USER_2826,108.65,ATM Withdrawal,2023-09-02 01:47:00,19953.85,Mobile,New York,Travel,0,0,8,493.78,3,Visa,123,933.21,OTP,0.0456,1,0
