Transaction_ID;User_ID;Transaction_Amount;Transaction_Type;Timestamp;Account_Balance;Device_Type;Location;Merchant_Category;IP_Address_Flag;Previous_Fraudulent_Activity;Daily_Transaction_Count;Avg_Transaction_Amount_7d;Failed_Transaction_Count_7d;Card_Type;Card_Age;Transaction_Distance;Authentication_Method;Risk_Score;Is_Weekend;Fraud_Label
TXN_6676;USER_6972;30.87;Bank Transfer;03/05/2023 00:29;32575.74;Tablet;Mumbai;Restaurants;0;0;3;12.33;3;Discover;105;2066.71;Password;0.1772;1;0
TXN_14528;USER_8309;22.66;ATM Withdrawal;13/02/2023 17:46;91680.62;Laptop;Mumbai;Electronics;0;0;9;442.7;2;Mastercard;229;2647.65;OTP;0.1982;1;0
TXN_15809;USER_3988;283.54;Bank Transfer;16/04/2023 07:01;32523.21;Tablet;London;Restaurants;0;0;3;492.09;2;Mastercard;193;4888.53;PIN;0.1183;0;0
TXN_3502;USER_2200;11.56;Online;31/10/2023 05:22;45760.79;Mobile;Mumbai;Electronics;0;0;13;425.53;1;Discover;110;2495.89;PIN;0.3177;1;0
TXN_11948;USER_3164;129.23;ATM Withdrawal;01/05/2023 17:07;61741.07;Mobile;Mumbai;Electronics;1;0;2;233.99;4;Discover;28;4467.77;OTP;0.9644;0;1
TXN_11209;USER_1559;105.15;POS;29/10/2023 18:14;26425.77;Mobile;New York;Electronics;0;0;8;429.97;3;Visa;27;4320.04;Password;0.6078;0;0
TXN_4108;USER_7589;67.04;POS;31/07/2023 14:54;49404.94;Mobile;Mumbai;Travel;0;0;5;477.5;2;Mastercard;8;2672.67;OTP;0.7344;0;0
TXN_5035;USER_4432;33.62;Online;20/11/2023 13:25;58344.62;Tablet;Mumbai;Travel;0;0;6;345.71;2;Visa;225;878.44;OTP;0.3743;0;0
TXN_43562;USER_6337;113.76;ATM Withdrawal;15/07/2023 05:55;8122.01;Laptop;Tokyo;Clothing;0;1;12;112.96;0;Mastercard;182;994.55;Password;0.7758;0;0
TXN_18272;USER_3098;37.51;Bank Transfer;25/05/2023 10:39;50294.07;Mobile;Sydney;Groceries;0;0;7;489.63;0;Mastercard;238;4999.27;Biometric;0.494;1;0
TXN_47262;USER_1626;74.76;ATM Withdrawal;05/09/2023 04:09;58486.82;Tablet;Tokyo;Clothing;0;0;12;234.36;0;Visa;117;2227.77;Password;0.4267;0;0
TXN_2522;USER_5648;32.9;POS;06/05/2023 20:07;9269.22;Laptop;Sydney;Electronics;0;0;9;197.82;2;Discover;67;2541.69;PIN;0.6168;1;0
TXN_23166;USER_9175;22.51;ATM Withdrawal;12/08/2023 07:26;52557.65;Tablet;Tokyo;Clothing;0;1;1;165.1;1;Amex;59;3415.54;Password;0.4475;1;0
TXN_24676;USER_4390;193.11;Online;25/05/2023 14:50;24790.46;Mobile;Sydney;Clothing;0;1;4;176.19;1;Discover;219;149.37;Password;0.5461;0;0
TXN_38153;USER_1250;30.28;POS;10/05/2023 05:42;63363.22;Mobile;Sydney;Groceries;0;0;5;33.76;2;Mastercard;134;956.51;Biometric;0.2309;0;0
TXN_7168;USER_8244;29.78;ATM Withdrawal;30/05/2023 16:07;70146.21;Laptop;Tokyo;Electronics;0;0;13;241.97;1;Discover;205;1412.45;PIN;0.5812;0;0
TXN_12365;USER_7637;364.34;Online;09/11/2023 10:44;87825.46;Mobile;London;Restaurants;0;0;12;141.2;2;Mastercard;49;4268.7;OTP;0.1752;1;0
TXN_21082;USER_4413;75.72;Online;29/06/2023 17:13;97720.24;Laptop;Mumbai;Clothing;0;0;3;167.82;4;Visa;41;3745.98;Password;0.837;1;1
TXN_43741;USER_9828;125.49;Online;12/08/2023 02:20;94755.97;Tablet;Mumbai;Clothing;0;0;7;167.05;2;Visa;141;3176.38;Biometric;0.1297;0;0
TXN_39135;USER_5140;156.88;Bank Transfer;03/07/2023 08:54;61266.64;Mobile;Sydney;Restaurants;0;0;11;410.78;0;Discover;102;4466.9;Password;0.0899;1;0
TXN_33582;USER_6175;121.19;POS;02/11/2023 05:54;53957.59;Tablet;Sydney;Travel;0;1;6;336.03;3;Amex;155;1381.52;PIN;0.5449;1;0
TXN_31702;USER_8208;220.45;POS;04/04/2023 15:59;21970.31;Mobile;Tokyo;Electronics;0;0;10;470.71;1;Discover;139;85.79;Biometric;0.2874;0;0
TXN_38237;USER_2331;73.69;Bank Transfer;23/02/2023 03:03;53552.62;Tablet;Mumbai;Groceries;0;0;4;456.35;1;Discover;197;2242.35;Biometric;0.6136;1;0
TXN_22358;USER_6969;3.45;Online;27/02/2023 03:43;7542.19;Mobile;Tokyo;Restaurants;0;1;2;195.43;1;Visa;170;4312.92;Biometric;0.8402;0;0
TXN_48246;USER_2433;137.02;Bank Transfer;25/06/2023 21:05;45270.62;Tablet;Sydney;Groceries;1;0;12;49.71;1;Discover;15;929.37;OTP;0.4341;1;0
TXN_5929;USER_7784;61.22;Online;03/11/2023 06:41;76560.59;Tablet;Mumbai;Restaurants;0;0;8;451.31;4;Visa;131;3037.02;PIN;0.5605;0;1
TXN_38282;USER_3116;57.66;Bank Transfer;08/09/2023 21:45;15879.68;Laptop;Sydney;Clothing;0;0;9;330.25;2;Visa;57;169.96;OTP;0.9996;1;1
TXN_40523;USER_8229;169.79;Online;01/12/2023 00:27;5992.8;Tablet;Tokyo;Clothing;0;0;10;235.52;2;Visa;130;4284.38;PIN;0.8883;0;1
TXN_14749;USER_6294;6.4;Online;24/07/2023 15:30;30932.67;Tablet;Tokyo;Electronics;0;0;14;195.03;2;Amex;93;1862.82;OTP;0.7057;0;0
TXN_11034;USER_9120;88.31;POS;30/12/2023 04:20;82011.33;Tablet;New York;Groceries;0;0;1;389.31;3;Mastercard;58;300.12;Password;0.3933;0;0
TXN_25200;USER_7295;223.37;Bank Transfer;30/12/2023 10:31;51083.67;Tablet;Sydney;Travel;0;1;11;164.01;3;Discover;26;366.61;Biometric;0.7545;0;0
TXN_29458;USER_6185;388.25;Online;12/02/2023 16:27;38911.55;Mobile;Tokyo;Groceries;0;1;11;467.73;2;Discover;18;2912.12;OTP;0.8346;0;0
TXN_1175;USER_4157;112.87;Online;22/05/2023 16:42;92870.81;Mobile;Sydney;Groceries;0;1;5;479.23;3;Amex;238;180.33;PIN;0.7553;0;0
TXN_38937;USER_3005;418.35;Bank Transfer;25/08/2023 00:04;22930.79;Laptop;Sydney;Restaurants;0;0;4;132.2;3;Discover;5;1202.03;Password;0.635;0;0
TXN_48125;USER_4122;25.12;POS;31/08/2023 15:40;46255.48;Mobile;New York;Groceries;0;0;3;314.82;0;Discover;109;3481.97;Biometric;0.8584;0;1
TXN_47642;USER_2814;44.17;Online;18/05/2023 13:00;68018.94;Laptop;Tokyo;Electronics;0;0;14;477.92;0;Visa;128;1019.92;OTP;0.8437;0;0
TXN_6049;USER_5354;159.71;POS;11/09/2023 09:09;39804.16;Mobile;Tokyo;Travel;0;0;7;170.12;0;Visa;148;4181.76;Password;0.1838;1;0
TXN_35664;USER_8254;349.57;POS;12/07/2023 10:22;93454.59;Laptop;Sydney;Restaurants;0;0;9;78.67;3;Mastercard;196;2482.43;Password;0.924;0;1
TXN_38144;USER_4321;30.36;ATM Withdrawal;28/09/2023 09:16;88671.89;Laptop;London;Clothing;0;0;6;39.79;0;Visa;137;4943.2;PIN;0.6744;1;0
TXN_33825;USER_1352;70.17;POS;27/06/2023 16:38;49530.76;Tablet;London;Clothing;1;0;5;139.04;1;Discover;66;859.84;PIN;0.6122;0;0
TXN_25386;USER_9715;273.72;POS;14/11/2023 15:35;94015.67;Tablet;Tokyo;Restaurants;0;0;6;27.7;1;Visa;122;3406.92;Password;0.6606;1;0
TXN_41041;USER_3326;9.9;Online;09/06/2023 15:17;3203.55;Tablet;New York;Restaurants;1;0;10;496.4;0;Visa;200;3926.46;Password;0.5482;1;0
TXN_24932;USER_1362;70.7;Online;27/03/2023 20:28;18151.85;Mobile;London;Groceries;0;0;1;343.83;0;Visa;170;756.93;Biometric;0.8798;1;1
TXN_9763;USER_5798;18.55;Online;05/10/2023 23:26;62530.48;Tablet;Tokyo;Restaurants;0;1;13;489.44;1;Mastercard;145;2415.36;PIN;0.8681;0;1
TXN_36881;USER_5839;33.05;ATM Withdrawal;19/06/2023 06:36;60097.67;Mobile;London;Travel;0;1;3;100.42;2;Amex;32;1630.7;OTP;0.3198;1;0
TXN_3776;USER_4226;276.33;POS;01/12/2023 12:04;95832.06;Laptop;London;Clothing;0;0;2;203.15;1;Mastercard;30;466.82;Password;0.5367;0;0
TXN_10003;USER_2656;99.68;POS;06/01/2023 00:18;87541.23;Tablet;London;Groceries;0;0;4;65.83;0;Discover;106;448.65;OTP;0.0801;1;0
TXN_13033;USER_2074;130.03;ATM Withdrawal;05/01/2023 05:21;79092.24;Mobile;Mumbai;Restaurants;0;0;1;480.61;2;Amex;131;4605.74;PIN;0.6278;0;0
TXN_19663;USER_3297;82.61;Bank Transfer;13/06/2023 01:03;89734.68;Mobile;Sydney;Travel;0;0;9;220.85;4;Visa;28;4782.93;Password;0.5878;0;1
TXN_3037;USER_4644;87.82;Bank Transfer;10/02/2023 06:38;44036.28;Mobile;London;Electronics;0;0;1;453.73;4;Mastercard;186;551.02;PIN;0.2809;1;1
TXN_46901;USER_1488;61;Online;19/09/2023 21:02;58657.77;Mobile;Sydney;Electronics;0;0;10;221.05;4;Visa;79;969.66;OTP;0.8419;1;1
TXN_7063;USER_9183;100.98;POS;27/02/2023 16:38;92739.86;Tablet;London;Groceries;0;0;3;449.81;0;Visa;54;4498.7;Password;0.6383;1;0
TXN_4233;USER_9378;129.16;ATM Withdrawal;10/12/2023 12:04;82381.17;Mobile;New York;Travel;0;0;9;356.68;1;Mastercard;171;1503.26;Password;0.9533;1;1
TXN_27604;USER_6916;106.16;Online;26/03/2023 22:31;28409.38;Tablet;Sydney;Clothing;0;0;7;15.84;2;Mastercard;220;4636.23;Password;0.9572;0;1
TXN_19646;USER_6372;33.49;Bank Transfer;01/10/2023 23:37;53198.14;Mobile;Tokyo;Clothing;0;1;13;426.51;1;Mastercard;229;3895.25;OTP;0.9517;0;1
TXN_4982;USER_4332;2.2;ATM Withdrawal;20/10/2023 07:36;22684.69;Laptop;London;Groceries;0;0;4;354.2;0;Visa;57;4655.85;OTP;0.2533;0;0
TXN_21176;USER_6623;15.18;ATM Withdrawal;09/06/2023 05:13;68992.47;Laptop;Tokyo;Restaurants;0;0;10;30.32;4;Visa;234;1067.14;PIN;0.473;0;1
TXN_48271;USER_9581;84.97;ATM Withdrawal;06/12/2023 09:50;9369.73;Laptop;New York;Clothing;0;0;13;300.06;2;Amex;153;4714.02;Password;0.4524;0;0
TXN_469;USER_5171;63.28;Bank Transfer;26/07/2023 16:13;13863.71;Mobile;Sydney;Restaurants;0;0;4;20.27;1;Amex;129;3826.38;Biometric;0.7084;0;0
TXN_12859;USER_5378;25.68;Online;28/08/2023 08:52;18380.33;Tablet;Sydney;Travel;0;1;10;443.61;2;Discover;161;4355.84;PIN;0.4363;0;0
TXN_33449;USER_3670;40.89;POS;17/04/2023 14:08;2083.73;Mobile;Mumbai;Travel;0;0;12;495.4;1;Mastercard;9;2888.78;OTP;0.9858;1;1
TXN_18378;USER_1054;171.14;Online;25/12/2023 01:13;20661;Laptop;Sydney;Restaurants;0;0;12;48.94;0;Mastercard;181;2019.75;PIN;0.5146;0;0
TXN_25309;USER_5983;402.72;ATM Withdrawal;31/12/2023 18:56;15801.75;Tablet;Mumbai;Electronics;0;0;3;311.38;3;Visa;63;21.59;OTP;0.568;0;0
TXN_24708;USER_9424;123.74;ATM Withdrawal;23/08/2023 20:52;35167.88;Laptop;London;Electronics;0;0;3;372.99;0;Amex;61;3934.84;PIN;0.756;0;0
TXN_29070;USER_6221;30.82;ATM Withdrawal;19/05/2023 23:04;79853.64;Tablet;New York;Restaurants;1;0;7;352.66;2;Amex;145;480.69;Biometric;0.2271;0;0
TXN_4775;USER_9134;108;Online;24/05/2023 23:19;30263.68;Tablet;Tokyo;Groceries;0;0;4;472.91;0;Discover;169;4850.35;Password;0.0758;0;0
TXN_25024;USER_3691;75.45;Bank Transfer;25/09/2023 02:37;85051.7;Tablet;Tokyo;Groceries;0;0;5;288.84;0;Discover;79;3694.82;PIN;0.6473;0;0
TXN_33432;USER_7370;107.52;Online;09/10/2023 16:22;24461.34;Tablet;Mumbai;Clothing;0;0;10;254.82;4;Discover;224;4112.66;Password;0.2694;1;1
TXN_17075;USER_3215;212.86;Online;19/05/2023 22:52;52107.17;Mobile;New York;Restaurants;0;0;5;295.31;1;Discover;2;3401.94;OTP;0.1002;0;0
TXN_18054;USER_9768;348.69;Bank Transfer;28/06/2023 06:24;66052.38;Tablet;New York;Groceries;0;0;2;273.99;0;Discover;76;1361.17;PIN;0.2749;1;0
TXN_11668;USER_3591;493.13;ATM Withdrawal;14/12/2023 19:37;36410.92;Mobile;Sydney;Clothing;0;0;7;465.03;0;Mastercard;16;2260.99;PIN;0.4491;1;0
TXN_1097;USER_4067;56.95;Bank Transfer;02/02/2023 06:00;82464.01;Mobile;Sydney;Travel;0;0;2;433.76;2;Mastercard;191;1188.46;OTP;0.7792;1;0
TXN_5370;USER_4201;1.46;Bank Transfer;07/07/2023 02:08;25246.18;Mobile;Mumbai;Groceries;0;0;10;339.91;1;Visa;176;4494.53;PIN;0.585;0;0
TXN_39072;USER_7977;89.12;Bank Transfer;24/04/2023 02:58;3968.88;Mobile;Tokyo;Restaurants;0;0;6;359.61;2;Visa;116;636.15;Password;0.8548;0;1
TXN_30513;USER_9902;81.03;ATM Withdrawal;08/10/2023 23:08;49473.32;Laptop;New York;Clothing;0;0;8;487.18;4;Amex;162;2073.14;Password;0.4138;0;1
TXN_1282;USER_2218;17.8;Bank Transfer;23/11/2023 20:04;20492.58;Tablet;Mumbai;Clothing;0;0;2;253.87;1;Mastercard;40;2975.19;Biometric;0.3954;0;0
TXN_37580;USER_8492;22.26;POS;22/02/2023 18:13;21709.94;Mobile;London;Clothing;0;0;6;73.47;1;Amex;105;1107.31;PIN;0.7093;0;0
TXN_41091;USER_3533;3.81;Bank Transfer;07/08/2023 05:05;19333;Laptop;New York;Electronics;0;0;5;366.93;3;Visa;95;3779.74;Password;0.7497;1;0
TXN_12581;USER_2634;83.65;ATM Withdrawal;25/02/2023 10:19;78968.43;Mobile;Sydney;Travel;0;0;9;486.9;3;Mastercard;57;331.34;Password;0.8533;0;1
TXN_39515;USER_5014;66.71;ATM Withdrawal;02/08/2023 09:33;22261.32;Tablet;New York;Restaurants;0;0;2;466.93;4;Mastercard;80;315.14;Password;0.513;0;1
TXN_48074;USER_1108;29.94;ATM Withdrawal;08/08/2023 19:54;77981.14;Tablet;New York;Groceries;0;0;12;79.31;0;Visa;177;1767.96;PIN;0.9115;1;1
TXN_15477;USER_8769;205.87;ATM Withdrawal;27/04/2023 00:31;60611.92;Laptop;Mumbai;Electronics;0;0;14;25.98;2;Mastercard;236;1524.47;Password;0.635;0;0
TXN_5522;USER_1363;86.16;Online;21/02/2023 17:02;19844.58;Laptop;London;Travel;0;0;2;285.23;3;Discover;131;1726.6;Biometric;0.0595;0;0
TXN_23811;USER_2935;115.57;POS;08/02/2023 12:44;96091.77;Mobile;Tokyo;Clothing;0;0;3;13.06;0;Visa;27;2769.79;PIN;0.7055;1;0
TXN_48466;USER_8186;57.28;Online;01/02/2023 10:41;16970.69;Laptop;Tokyo;Travel;1;0;3;57.47;1;Amex;35;2479.97;Password;0.6952;0;0
TXN_33046;USER_9556;35.55;Online;24/04/2023 08:53;41391.11;Tablet;Mumbai;Travel;0;0;8;62.75;2;Mastercard;37;2997.38;PIN;0.2352;1;0
TXN_38195;USER_9905;48.18;ATM Withdrawal;21/03/2023 22:47;39035.76;Tablet;London;Restaurants;0;0;6;259.47;2;Visa;154;829.4;OTP;0.3811;0;0
TXN_21193;USER_7063;5.52;ATM Withdrawal;18/08/2023 23:42;75678.49;Mobile;London;Travel;1;0;10;13.05;0;Visa;54;1774.99;Password;0.9056;1;1
TXN_45271;USER_4134;272.53;ATM Withdrawal;23/05/2023 17:23;85162;Mobile;London;Restaurants;0;1;7;70.18;4;Visa;46;4911.01;OTP;0.2575;0;1
TXN_10741;USER_9387;8.89;Bank Transfer;31/05/2023 19:19;32861.9;Laptop;Tokyo;Restaurants;1;0;1;111.83;4;Amex;235;4592.01;OTP;0.5832;0;1
TXN_48559;USER_8152;26.52;Bank Transfer;12/10/2023 18:07;17934.25;Laptop;Sydney;Restaurants;0;0;11;206.07;1;Visa;156;3037.51;PIN;0.8487;1;0
TXN_25841;USER_4749;41.13;Online;23/01/2023 08:59;15309.66;Tablet;Tokyo;Electronics;0;0;4;256.91;3;Amex;100;683.51;OTP;0.5373;0;0
TXN_43816;USER_8458;38.48;Online;19/03/2023 00:27;27126.4;Tablet;New York;Electronics;0;0;10;385.89;2;Mastercard;54;3137.02;OTP;0.992;1;1
TXN_842;USER_5820;18.33;Online;25/12/2023 18:22;6032.45;Tablet;New York;Travel;0;0;14;221.49;4;Mastercard;177;2974.33;Biometric;0.0152;0;1
TXN_10054;USER_5649;6.38;POS;11/02/2023 14:11;60414.12;Tablet;New York;Travel;0;0;11;394.35;3;Discover;199;3626.11;Password;0.6897;0;0
TXN_2059;USER_9474;75.05;Online;08/06/2023 15:46;27994.83;Tablet;Sydney;Restaurants;0;0;10;440.64;1;Visa;137;1379.92;PIN;0.7139;0;0
TXN_6204;USER_1847;254.27;ATM Withdrawal;17/06/2023 14:56;23560.16;Mobile;London;Travel;0;0;4;284.73;2;Amex;76;1094.4;Biometric;0.2513;1;0
TXN_6175;USER_9450;8.34;ATM Withdrawal;16/05/2023 08:15;42452.23;Laptop;Tokyo;Restaurants;0;0;11;212.15;2;Amex;96;11.79;Biometric;0.8494;0;0
TXN_7365;USER_3138;25.39;Online;20/06/2023 06:11;3816.7;Laptop;Mumbai;Restaurants;0;1;2;424.76;4;Mastercard;75;3677.2;Biometric;0.0299;0;1
TXN_38301;USER_2315;34.83;ATM Withdrawal;06/09/2023 08:45;55429.09;Laptop;Mumbai;Groceries;0;0;4;184.95;2;Discover;16;995.12;PIN;0.2227;0;0
TXN_3919;USER_8124;123.8;Bank Transfer;30/04/2023 20:58;86624.11;Laptop;Mumbai;Electronics;0;0;12;100.18;0;Visa;105;2182.28;OTP;0.4343;0;0
TXN_32633;USER_1791;7.62;Online;25/01/2023 07:26;27351.24;Mobile;New York;Restaurants;0;0;5;144.72;3;Mastercard;229;4728.37;Password;0.5317;0;0
TXN_12551;USER_8580;74.89;ATM Withdrawal;02/12/2023 11:12;1499.18;Mobile;New York;Travel;0;0;5;84.56;2;Mastercard;228;99.85;Password;0.5869;1;0
TXN_40576;USER_4576;97.08;Bank Transfer;24/06/2023 15:30;54122.24;Mobile;Sydney;Clothing;0;0;14;359.95;0;Amex;152;936.83;OTP;0.2924;0;0
TXN_33748;USER_4679;717.5;POS;16/04/2023 15:49;78465.51;Tablet;New York;Groceries;0;0;14;426.76;4;Mastercard;176;2225.75;PIN;0.6755;0;1
TXN_9531;USER_2563;72.44;ATM Withdrawal;31/10/2023 23:29;4452.25;Laptop;Mumbai;Restaurants;0;0;2;130.97;2;Discover;55;4728.85;Password;0.9582;0;1
TXN_7220;USER_7611;252.99;Bank Transfer;30/11/2023 23:00;53635.6;Mobile;Mumbai;Restaurants;0;0;9;215.92;3;Mastercard;57;4739.15;PIN;0.0075;1;0
TXN_21671;USER_5257;37.07;Online;23/05/2023 13:48;61615.97;Mobile;London;Electronics;0;0;13;388.49;4;Visa;141;2992.3;Password;0.6617;1;1
TXN_16781;USER_7590;114.93;Bank Transfer;28/12/2023 17:52;69474.37;Tablet;Mumbai;Electronics;0;0;1;105.41;0;Visa;182;2555.44;PIN;0.8797;0;1
TXN_41581;USER_5073;476.39;ATM Withdrawal;06/04/2023 00:19;56788.89;Mobile;London;Restaurants;0;0;5;62.65;1;Visa;12;408.5;Password;0.6847;0;0
TXN_49612;USER_7238;194.04;POS;17/02/2023 10:39;23038.16;Mobile;Sydney;Groceries;0;1;1;466.93;2;Amex;228;500.4;Biometric;0.2274;1;0
TXN_10389;USER_5798;134.24;Online;20/08/2023 05:52;30586.34;Tablet;London;Electronics;0;0;13;14.73;3;Amex;218;3134.23;Password;0.207;0;0
TXN_29212;USER_9292;75.38;ATM Withdrawal;13/08/2023 22:55;98595.59;Mobile;Mumbai;Groceries;0;0;2;307.24;0;Amex;16;4649.1;Password;0.3216;0;0
TXN_17176;USER_1264;173.06;POS;20/01/2023 11:44;42241.49;Laptop;New York;Travel;0;0;14;382.32;0;Visa;223;283.23;Password;0.8271;0;0
TXN_46988;USER_2557;69.9;POS;17/06/2023 13:56;4056.77;Mobile;Tokyo;Clothing;0;0;3;22.26;3;Discover;6;2375.31;PIN;0.0055;1;0
TXN_47498;USER_3398;153.22;Bank Transfer;11/06/2023 13:57;3466.05;Tablet;Tokyo;Restaurants;0;0;6;277.25;0;Mastercard;196;3943.64;PIN;0.1361;1;0
TXN_1710;USER_4654;43.41;Bank Transfer;10/04/2023 21:39;58551.82;Tablet;London;Groceries;0;0;10;374.92;4;Amex;6;1257.91;OTP;0.7864;0;1
TXN_47541;USER_8265;48.75;ATM Withdrawal;14/07/2023 07:00;89552.05;Laptop;London;Groceries;0;0;7;108.11;1;Mastercard;205;1571.62;PIN;0.8772;0;1
TXN_46407;USER_6002;21.26;ATM Withdrawal;06/06/2023 04:38;41194.98;Mobile;Tokyo;Restaurants;0;0;12;243.56;4;Mastercard;147;501.94;PIN;0.8459;1;1
TXN_26941;USER_7199;14.57;Online;19/06/2023 11:05;94714.36;Mobile;New York;Electronics;0;0;5;261.24;4;Visa;238;2686.21;Password;0.057;1;1
TXN_33611;USER_2963;18.44;Online;03/09/2023 00:12;37914.75;Tablet;New York;Restaurants;0;0;9;321.45;0;Visa;91;4742.55;PIN;0.1765;0;0
TXN_28107;USER_4260;55.08;Online;05/03/2023 18:01;4785.02;Laptop;Sydney;Clothing;0;0;12;348.81;0;Amex;120;72.33;Password;0.9458;0;1
TXN_31398;USER_3122;42.5;POS;21/11/2023 05:08;16227.63;Laptop;Mumbai;Clothing;0;0;12;219.96;3;Mastercard;104;2537.08;OTP;0.6425;1;0
TXN_46192;USER_2804;143.66;Bank Transfer;01/10/2023 12:35;30345.8;Tablet;Sydney;Groceries;0;0;2;167.7;2;Mastercard;71;2486.08;Biometric;0.7414;1;0
TXN_3168;USER_9445;74.89;Online;05/03/2023 18:13;97077.22;Laptop;Mumbai;Restaurants;0;0;3;459.8;3;Visa;136;219.1;Password;0.2655;0;0
TXN_48315;USER_5371;18.58;Online;27/12/2023 19:13;94995.73;Mobile;London;Electronics;0;0;8;35.88;4;Amex;25;2340.22;Biometric;0.7561;0;1
TXN_25984;USER_9990;28.19;ATM Withdrawal;24/06/2023 00:36;31826.56;Mobile;Sydney;Groceries;0;0;14;166.41;4;Amex;75;907.58;Biometric;0.2647;0;1
TXN_5046;USER_9302;269.27;Online;12/01/2023 11:32;68778.4;Tablet;New York;Electronics;0;0;9;15.52;3;Visa;25;458.91;Biometric;0.0223;0;0
TXN_15712;USER_1024;112.07;ATM Withdrawal;06/01/2023 11:27;26445.06;Laptop;New York;Clothing;0;0;6;446.62;0;Mastercard;16;4208.32;OTP;0.9897;1;1
TXN_3210;USER_6679;49.15;Bank Transfer;08/11/2023 08:51;33670.59;Tablet;Sydney;Groceries;0;0;12;186.04;0;Amex;56;1130.2;PIN;0.1324;0;0
TXN_45042;USER_1916;73.59;ATM Withdrawal;15/05/2023 05:05;7675.69;Tablet;New York;Travel;0;0;3;453.42;3;Mastercard;197;3711.67;Password;0.7237;0;0
TXN_14085;USER_2165;33.79;Bank Transfer;27/08/2023 02:35;95985.21;Tablet;New York;Travel;0;0;12;204.43;3;Visa;83;2198.14;OTP;0.2292;0;0
TXN_14764;USER_4759;32.47;POS;11/10/2023 07:06;78924.92;Tablet;Tokyo;Travel;0;1;6;15.11;1;Mastercard;22;2739.32;PIN;0.148;0;0
TXN_44102;USER_4827;159.6;Bank Transfer;07/10/2023 08:05;90211.25;Laptop;Sydney;Restaurants;0;0;2;477.13;0;Mastercard;119;2620.95;PIN;0.5137;0;0
TXN_19413;USER_6257;219.3;POS;02/05/2023 01:16;88297.05;Tablet;Tokyo;Clothing;0;0;14;266.36;3;Discover;51;1051.61;PIN;0.4161;1;0
TXN_4348;USER_5670;83.67;ATM Withdrawal;22/08/2023 22:41;85651.77;Tablet;Sydney;Travel;0;0;4;172.8;4;Visa;54;1756.11;PIN;0.8398;0;1
TXN_12725;USER_9308;93.75;POS;13/02/2023 18:59;43215.22;Tablet;Sydney;Clothing;0;1;13;485.42;3;Visa;239;4795.81;Password;0.3989;0;0
TXN_34024;USER_8594;378.06;Online;11/10/2023 10:55;69320.25;Mobile;Tokyo;Groceries;0;0;3;302.55;1;Discover;1;3077.83;Biometric;0.5751;0;0
TXN_41113;USER_7694;293.41;Online;02/10/2023 22:52;66469.06;Tablet;Sydney;Clothing;0;0;9;168.53;3;Visa;4;418.16;OTP;0.9077;0;1
TXN_37931;USER_6675;28.6;ATM Withdrawal;06/02/2023 08:52;93119.22;Mobile;New York;Clothing;0;1;8;239.85;3;Mastercard;109;1339.74;PIN;0.2592;0;0
TXN_16253;USER_6446;14.64;POS;14/09/2023 17:36;5301.8;Laptop;London;Restaurants;0;0;13;364.99;0;Discover;152;925.83;OTP;0.3194;0;0
TXN_42984;USER_2019;80.49;Online;10/03/2023 07:37;26056.28;Tablet;New York;Travel;0;0;4;266.41;2;Visa;91;642.45;Biometric;0.5653;1;0
TXN_27291;USER_3051;36.28;Online;14/02/2023 11:28;93670.93;Mobile;London;Clothing;1;0;13;482.78;0;Amex;145;2877.31;Password;0.1642;1;0
TXN_13912;USER_7436;191;POS;20/02/2023 17:35;66225.48;Laptop;London;Clothing;0;0;14;474.61;3;Mastercard;181;1481.63;OTP;0.4932;0;0
TXN_26574;USER_7640;11.91;Bank Transfer;03/01/2023 21:55;27408.47;Tablet;New York;Groceries;0;0;8;47.14;4;Visa;171;487.33;Biometric;0.9303;1;1
TXN_43740;USER_3070;19.84;ATM Withdrawal;09/10/2023 11:55;65581.95;Mobile;Sydney;Travel;0;0;3;146.9;0;Mastercard;231;4182.66;OTP;0.4441;0;0
TXN_15673;USER_2253;108.33;POS;25/02/2023 20:14;66734.16;Mobile;New York;Electronics;0;0;10;383.6;3;Amex;144;2271.75;PIN;0.8285;0;0
TXN_3396;USER_2818;430.67;Bank Transfer;03/02/2023 22:12;33050.98;Mobile;Sydney;Electronics;0;0;3;78.97;4;Amex;232;3480.27;Password;0.0149;0;1
TXN_11070;USER_5176;454.53;ATM Withdrawal;31/07/2023 01:00;14786.75;Laptop;New York;Clothing;1;1;10;246.36;4;Visa;133;2891.69;Biometric;0.6023;1;1
TXN_45455;USER_3111;19.18;Online;04/05/2023 03:08;85784.98;Laptop;London;Clothing;0;0;6;304.55;3;Amex;92;1633.87;Biometric;0.6131;1;0
TXN_9887;USER_6688;54.9;ATM Withdrawal;27/02/2023 09:41;21430.21;Tablet;Sydney;Electronics;0;0;1;92.08;4;Discover;143;3214.88;Password;0.2976;0;1
TXN_22903;USER_2890;63.67;Bank Transfer;18/02/2023 15:06;24964.99;Mobile;Sydney;Clothing;0;0;13;374.45;0;Mastercard;174;2125.18;Biometric;0.7028;0;0
TXN_16828;USER_9482;35.36;ATM Withdrawal;20/10/2023 06:27;29980.14;Mobile;New York;Clothing;0;0;6;449.3;4;Visa;178;2769.96;PIN;0.2978;1;1
TXN_20251;USER_9067;10.19;Online;25/03/2023 19:51;85562.82;Mobile;London;Electronics;0;1;9;68.41;0;Discover;203;4715.42;Password;0.6578;0;0
